doi,pmid,openalex_id,label_included
https://doi.org/10.1684/ejd.2018.3355,30129530,,0
https://doi.org/10.5604/01.3001.0012.7938,30596616,,0
https://doi.org/10.5604/01.3001.0012.7911,30596600,,0
https://doi.org/10.1039/c8mt00084k,29721562,,0
https://doi.org/10.1590/1516-3180.2018.0210230718,30304203,,0
https://doi.org/10.1007/s10072-018-3257-x,29356957,,0
https://doi.org/10.1038/s41598-018-19873-2,29362485,,0
https://doi.org/10.32383/appdr/90995,,,0
https://doi.org/10.1016/j.neuro.2018.12.005,,,0
https://doi.org/10.1016/j.lpm.2018.03.015,29776795,,0
https://doi.org/10.7916/D841881D,29520330,,0
https://doi.org/10.1007/s10072-018-3511-2,30066281,,0
https://doi.org/10.1002/hep.30130,,,0
,,,0
https://doi.org/10.1007/s12664-018-0911-4,,,0
,30576569,,0
https://doi.org/10.1111/jvim.15399,,,0
https://doi.org/10.1016/j.cmrp.2018.09.001,,,0
https://doi.org/10.1093/hmg/ddy262,30010856,,0
https://doi.org/10.3390/nu10111819,30469420,,0
https://doi.org/10.1111/petr.13292,30368998,,0
https://doi.org/10.1016/j.clinre.2018.03.007,,,0
https://doi.org/10.2478/intox-2018-0006,,,0
https://doi.org/10.1097/MPG.0000000000002164,,,0
https://doi.org/10.1016/j.jinorgbio.2018.10.009,30384011,,0
https://doi.org/10.1016/j.jtemb.2018.09.007,30466937,,0
https://doi.org/10.1039/c8mt00199e,30277246,,0
https://doi.org/10.1097/MPG0000000000002007,,,0
https://doi.org/10.1016/j.clinre.2017.05.011,28648494,,0
,,,0
https://doi.org/10.1007/s11894-018-0660-7,30397835,,0
https://doi.org/10.1002/mdc3.12639,,,0
https://doi.org/10.1016/j.spen.2018.02.003,29735120,,0
https://doi.org/10.1038/s41430-017-0002-0,29235558,,0
https://doi.org/10.1016/j.neurol.2018.08.001,30249412,,0
https://doi.org/10.1002/hep.30256,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
https://doi.org/10.1111/neup.12456,29468756,,0
https://doi.org/10.1101/mcs.a003087,30026388,,0
https://doi.org/10.1002/hep.29490,28859232,,0
https://doi.org/10.1016/j.jtemb.2018.05.009,29895360,,0
https://doi.org/10.1007/s00228-018-2424-6,29417175,,0
https://doi.org/10.1111/ajo.12874,,,0
https://doi.org/10.1016/j.pcl.2017.11.010,29502915,,0
https://doi.org/10.1042/BSR20180800,,,0
https://doi.org/10.1016/j.jceh.2018.08.009,,,0
https://doi.org/10.1016/j.paed.2018.07.006,,,0
https://doi.org/10.1212/NXG.0000000000000243,,,0
https://doi.org/10.1002/hep.29619,29077220,,0
https://doi.org/10.1016/j.jfma.2017.05.008,28578978,,0
https://doi.org/10.1186/s12883-018-1085-5,29907136,,0
https://doi.org/10.3390/ijms19051486,29772714,,0
https://doi.org/10.1111/trf.14903,,,0
https://doi.org/10.1177/1753495X17743162,,,0
https://doi.org/10.2967/jnumed.118.212803,,,0
https://doi.org/10.1016/j.praneu.2018.01.002,,,0
https://doi.org/10.1007/s10072-018-3557-1,,,0
https://doi.org/10.3390/nu10010088,29342898,,0
https://doi.org/10.4103/jnrp.jnrp_515_17,,,0
https://doi.org/10.1038/s41572-018-0018-3,,,0
https://doi.org/10.1080/08941939.2016.1278058,28135891,,0
https://doi.org/10.5005/jp-journals-10006-1521,,,0
,,,0
https://doi.org/10.11606/issn.2176-7262.v51i1p75-81,,,0
https://doi.org/10.1177/2326409817722292,,,0
https://doi.org/10.3748/wjg.v24.i2.290,29375214,,0
https://doi.org/10.1111/jnc.14323,,,0
https://doi.org/10.1186/s12881-018-0660-3,,,0
https://doi.org/10.1002/jmri.25702,28376267,,0
https://doi.org/10.1016/j.jceh.2018.06.513,,,0
https://doi.org/10.1016/j.jceh.2018.06.509,,,0
https://doi.org/10.1016/j.jceh.2018.06.501,,,0
https://doi.org/10.1016/j.jceh.2018.06.366,,,0
https://doi.org/10.1358/dof.2018.043.07.2819432,,,0
https://doi.org/10.1684/epd.2017.0949,29258970,,0
,,,0
https://doi.org/10.1007/s10534-018-0110-x,,,0
https://doi.org/10.1016/B978-0-444-63233-3.00018-X,29325617,,0
https://doi.org/10.5530/jyp.2018.10.82,,,0
https://doi.org/10.1016/j.ymgme.2018.05.002,,,0
https://doi.org/10.1002/2211-5463.12449,,,0
https://doi.org/10.1515/ijamh-2018-0113,,,0
https://doi.org/10.1007/s10545-018-0218-8,,,0
https://doi.org/10.1080/20469047.2018.1443411,,,0
https://doi.org/10.1080/00498254.2018.1443352,,,0
https://doi.org/10.5694/mja17.00831,,,0
https://doi.org/10.1080/13543784.2018.1482274,29806946,,0
https://doi.org/10.1111/jgh.13812,28452067,,0
https://doi.org/10.1016/j.jtemb.2017.11.005,29173477,,0
https://doi.org/10.12688/f1000research.14841.1,,,0
https://doi.org/10.1007/s12664-018-0829-x,29457214,,0
https://doi.org/10.2174/1871527317666180419115029,,,0
https://doi.org/10.5414/VDX01000,,,0
https://doi.org/10.1097/MD.0000000000010454,29768321,,0
https://doi.org/10.1002/lsm.22650,,,0
,,,0
https://doi.org/10.1016/j.dld.2017.09.021,,,0
https://doi.org/10.1056/NEJMp1800861,29768140,,0
,,,0
,,,0
https://doi.org/10.1007/s11377-018-0260-y,,,0
https://doi.org/10.4103/jpgm.JPGM-359-17,,,0
https://doi.org/10.1186/s12881-018-0567-z,,,0
,,,0
,,,0
,,,0
,,,0
https://doi.org/10.1007/s12254-018-0401-5,,,0
https://doi.org/10.22037/ijcn.v12i2.14316,,,0
https://doi.org/10.1007/s12072-018-9852-3,,,0
https://doi.org/10.1007/s12072-018-9852-3,,,0
https://doi.org/10.1007/s12072-018-9852-3,,,0
https://doi.org/10.1007/s12072-018-9852-3,,,0
https://doi.org/10.1007/s12072-018-9852-3,,,0
,,,0
https://doi.org/10.1016/j.parkreldis.2018.01.007,,,0
,,,0
,,,0
,,,0
https://doi.org/10.1093/eurheartj/ehx502.P4503,,,0
,,,0
,,,0
,,,0
https://doi.org/10.22037/ghfbb.v0i0.1288,,,0
https://doi.org/10.1265/jjh.73.75,29386451,,0
https://doi.org/10.1038/ajg.2017.321,,,0
https://doi.org/10.1038/ajg.2017.351,,,0
https://doi.org/10.1038/ajg.2017.351,,,0
https://doi.org/10.1093/ajcp/aqx115.025,,,0
,,,0
https://doi.org/10.1007/s00108-017-0378-x,,,0
https://doi.org/10.1016/j.neuro.2017.04.006,,,0
https://doi.org/10.1097/MPG.0000000000001787,,,0
https://doi.org/10.1097/MD.0000000000008641,29381936,,0
https://doi.org/10.1016/j.jns.2017.08.724,,,0
https://doi.org/10.3389/fgene.2017.00223,,,0
https://doi.org/10.14735/amgh2017476,,,0
https://doi.org/10.1097/01.ccm.0000528446.22292.0d,,,0
https://doi.org/10.1016/j.trac.2017.12.004,,,0
,,,0
,,,0
https://doi.org/10.1016/j.jns.2017.11.026,,,0
https://doi.org/10.5582/irdr.2017.01057,,,0
https://doi.org/10.3748/wjg.v23.i44.7939,,,0
https://doi.org/10.1080/23262133.2016.1271495,,,0
https://doi.org/10.1007/s10072-017-3064-9,,,0
https://doi.org/10.1016/j.clinre.2017.02.002,,,0
https://doi.org/10.1056/NEJMcpc1613467,28099829,,0
https://doi.org/10.1016/j.jceh.2017.05.160,,,0
https://doi.org/10.1016/j.jceh.2017.05.094,,,0
https://doi.org/10.1016/j.jceh.2017.05.202,,,0
https://doi.org/10.1016/j.jceh.2017.05.172,,,0
https://doi.org/10.1097/MPG.0000000000001805,,,0
https://doi.org/10.1007/s11307-01-017-1138-y,,,0
https://doi.org/10.1093/hmg/ddy440,30590588,,0
https://doi.org/10.1007/s13730-018-0365-7,30255238,,0
https://doi.org/10.1024/0040-5930/a000995,30468117,,0
https://doi.org/10.1515/9783110470734-022,29394035,,0
https://doi.org/10.1016/j.freeradbiomed.2017.04.001,28389407,,0
,,,0
https://doi.org/10.1016/S1474-4422(08)70167-4,,,0
https://doi.org/10.1016/j.cct.2013.04.008,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
https://doi.org/10.1111/j.1365-3164.2010.00910.x,,,0
https://doi.org/10.4238/gmr16019352,,,0
